Tweet Text,label (annotator1),label (annotator2),label (annotator3)
Agencies reporting that last night's Ouagadougou attack took place less than 300 meters from the 2016 attack at the…,2,2,
Venezuela's oil is desperately waiting for U.S. democracy to intervene.,0,3,
#Update How You Like Me Now (Mastered) by Eddie Gramz (Street Prezz),0,0,
The Iraqi hero Ali Nasser Hamza who Martyred during confrontation of a bombing car tried to enter Karbala.,1,2,
NGOs Halt Human Trafficking Program After Being Threatened by Libyan Government,2,2,
Flash flood warnings continue for parts of Furnas Gosper and Frontier counties. Watch for localized flooding.,1,1,
"Kim vs. Trump, “Behavior” vs. “Misbehavior”, Who are the Lunatics? Bringing a Peaceful End to Conflict on",1,0,
"The Federal Govt has never prioritise the education sector since I was in Primary School, now I'm a MSc and PhD hol…",0,0,
Neymar allegedly targeted with racist abuse from Espanyol fans during #Barcelona,2,2,
BREAKING: @BrittnyMcGraw is getting new details about a woman arrested after a fatal stabbing on Mt. Washington. NEW info on @WPXI this AM.,1,3,
"Chelsea budget £260m, Already Spent £130m. To come (targets) ; Ox £30m/ Cancelo £25m Van Dijk £50m Alex Sandro £70m.",1,0,
#BJP4India: Not even the opposition has been able to level any charge of corruption on Modi government in the last…,0,0,
Da'esh launched a huge attack in Deir Ezzor today. Ongoing clashes south of the Deir Ezzor Airbase right now,2,1,
"#BREAKING: India defeated Sri Lanka by an inning and 171 runs. India 487, Sri Lanka 135 & 181 (74.3 overs) #INDvSL",1,1,
Agreed. Time for ALP to strongly oppose WestCONnex at both State and National levels-urgent,0,0,
REMINDER: Shaykh Ubayd al-Jabiri Warns Against Shadeed Muhammad and His Corrupt Manhaj,1,0,
"#NayiSoch Red alert: Katrina Kaif, Kareena Kapoor and Deepika prove why this fiery hue is the colour fall 2017…",0,0,
There's no place in America for white supremacy hate groups and terrorism,0,1,
LIVE: “No Shows” on Pedogate & Clinton Wikileaks Are Losers!,0,0,
1/2 @hcfirerescue was just told by occupant at Fire at 5532 Keith St that Horry Fire Rescue installed 3 Smoke Alarms in the home on July 22,1,0,
Powerful Venezuelan lawmaker may have issued death order against Marco Rubio,3,2,
Verizon Communications Inc.'s EVP and CFO was just granted 81 restricted shares $VZ,3,1,
"With a shift under center, @CordaleGrundy is set to lead the NEO's offensive attack in the fall",1,0,
"Intersection of Damen, Elston, Fullerton avenues reconstructed into 3 separate intersections:…",1,1,
Hezbollah leader: World needs to accept that Syria's Assad is here to stay #News #Bibleprophecy #Truth #Knowledge,2,0,
.@TheGhanaWeb: Ghanaian task force arrests 100+ illegal miners after sending platoons to prevent enviro degradation…,2,1,
12 terrorists killed in 13 days of Aug 2017. Yasin @ Ghaznavi was a big kill. Cat A terrorist. Riaz Naikoo & Zakir Musa now being hunted,1,1,
"How does a player, Incl budding one, stand up against corruption at the level of coaches, state & national fed, Spo…",0,0,
Peter held a Polynesian fire stick and yelled a few words. Let's ruin his life,0,0,
"Trump can disavow and get the FBI investigating these groups, and it's never enough. The media is not acting in goo…",0,3,
"Ellen Pao, Freada Kapor Klein and others form tech diversity and inclusion war room:",2,1,
Kenyan Drake leaves Dolphins practice with possible head injury.,1,1,
Obama Officials Defend White House Reporter April Ryan Featured in Trump Ad After She Claims Racism,2,1,
'It's scary': Veteran CBC broadcaster Tom Roberts talks about battle with cancer,1,2,
Comey Botched the Hillary Clinton Email Investigation,2,1,
Demanding that MPs vote according to party diktat violates the philosophical principle of accountabi…,0,0,
"The CRA, CR Magazine and the COMMIT!Forum do not and will not tolerate hate or discrimination in any form.",2,0,
"Wannables were accused of cheating on MelOn, T-ara of cheating on Soribada, gfriend 4 damaging the environment and…",0,0,
Teen searches for family captured in vintage photos,1,1,
Evangelist Franklin Graham Defends Trump And Statue Of Slave Owner,2,1,
"...what made Kramer unique was the fact that he never actually killed anyone, at least not with his own two hands...",0,0,
"Labour, led by Jeremy, is on a permanent election footing... #ForTheMany",0,0,
Here's a statue of Margaret Sanger at the Smithsonian. She founded Planned Parenthood and was a known racist who on…,0,1,
"I came, I saw, I Crashed. Holding off on Warped for now in case we shoot a LW in it after we film Crash 2.",0,0,
Trump Might Pardon Racist Birther Joe Arpaio -,2,1,
What went wrong with the police response in Charlottesville,1,2,
"From 1st Alarm - Harrisburg, PA: Three story duple with fire showing. Chief requesting upgrade to… #BreakingNews",1,1,
Britney Spears donates to Louisiana schools' flood recovery,2,1,
"#BREAKING: Man shot multiple times, killed while sitting in Mercedes in reported drive-by in SE DC:…",1,2,
"Some W.H. reporters have surmised that Trump thinks any event with cameras and reporters present is a ""press confer…",2,1,
"Wow. ""Just look at what he did to Ken. I'm not sticking my head up."" $MRK",0,0,
"Hundreds of ppl expected tonight at ""Hate is Not Welcome in Lane Co."" March, 5:30 @ EMU. Join us there live tonight…",2,0,
"Husband, wife hospitalized with burns after propane tank explodes in SUV",1,2,
"Newsflash: the same way that not all Muslims are terrorists & not all black ppl are pimps n thugs or whatever, NOT ALL WHITE PPL ARE RACIST",0,0,
RUMORS OF WAR: DEFCON threat level increased over North Korea missile test fears -,2,1,
4 Secondary School Students Arrested After Stealing 18 FG Laptops From Their School In Jigawa -,1,1,
When u try to shoot ur shot in the dms but miss,0,0,
Mysteries remain after Paul Swenson's body is identified. How did missing American Fork man wind up in Mill Creek?,1,2,
BREAKING: RIP our hero: Pensioner who tried valiantly to save Jo Cox loses battle with cancer,1,1,
"Oregon hospitals, emergency responders gearing up for solar eclipse.",1,1,
"#France #SeptSorts - Suspect is a 32-year-old male, deadly victim believed to be 13, not 8. 12 injured.",1,1,
"ALERT: Disabled Veh; I-20 EB entr ramp: CAPITOL AVE (MP 0), Fulton Co, entrance ln blkd, Ocrd: 4:52PM, Exp clr: 5:22PM.| 5:21P",1,0,
Rane Ushers In New Era With Battle-Ready DJ Setup,0,0,
"Severe Thunderstorm Warning until 04:45 PM local for Lawrence, Meade & Pennington Counties in SD. 60 Mph Wind Gusts And Half Dollar Size Hai",1,1,
Private corporate enforcement of speech and beliefs. Proving Damore's Google Lawsuit point.,1,0,
Records: Former La Joya Police Chief worked with drug traffickers,1,1,
"BLM is a terrorist org No, we just don't wanna die from a traffic stop ok.",0,0,
Breaking news: 1 person confirmed dead in this 3-vehicle crash on Hwy 1 near Vedder Rd in #Chilliwack. Condition of…,1,1,
The Two Sides of the Bitcoin Civil War - Frontera News,1,0,
"Suspect in deadly Paris crash was suicidal, not motivated by terrorism, police say",2,2,
"RESCUED!! Sweet Foxxy in San Bernardino CA, 1st tweeted 7/21, is now SAFE w/ #Rescue!! Dog Bless the Rescuers & mi…",0,0,
CBO to release report tomorrow on impact of ending key ObamaCare payments,2,2,
Charts show Dow powers on despite verbal duel between Trump and North Korean state media,2,2,
NPA: Marks Maponyane found guilty of assaulting wife,2,1,
Bomb will have to make for FIFA this year,0,0,
[Pops in Seoul] Jessica(___) Comeback Interview _ Summer Storm ARIRANG K-POP,0,0,
IH-610 SOUTH LOOP Eastbound At STELLA LINK RD - Accident - Status: Verified at 8:28 PM - Lanes Affected: All Mainlanes,1,1,
There is no question of being soft of 'terrorism or terrorists': Prime Minister of India Shri @narendramodi,2,1,
"Last coach flight to NY on American, I could barely get in & out of my seat because it was so cramped. I'm 5'5"", 130 lbs. Ridiculous.",0,0,
The people of the US is not fake news! We see you Nazi enthusiast and Russia loving puppet. Impeac…,0,0,
Kylie Jenner and Travis Scott kept it low-key for her 20th birthday. Get all the deets via TMZ on @XumoTV:,1,1,
As secretary for SJP Mohammad Ziadeh promoted terrorist incitement as “education”,1,0,
Trump's business allies are dropping out faster than a Core i7 7700k in Max Turbo mode at 4.5ghz,2,0,
Anti-government extremist arrested after allegedly trying to blow up fake bomb,2,2,
"When Gurmehar said, no war with Pakistan Bhaktards declared her Khalistani. Now Sushma and Modi both want talks wth war, its a Masterstroke!",0,0,
The West should stop relying on sanctions and instead target Russia's massive offshore wealth.,1,0,
"Jason already said it's not the legal aspect, it's Sam's health he's worried about and what being arrested etc would do to her, although...",0,0,
PPP’s Barrister Murtaza Wahab elected Senator unopposed,1,1,
Check out this amazing piece of Bayek navigating the dangerous waters of the Nile! | Art by Sandara…,0,0,
"ACOT500 Pty Ltd - Manufacturers of automotive warning equipment, ie: lights, sirens and collision avoidance",0,0,
UK police release symbols burglars mark on houses to communicate their next break in,1,1,
Why Mental Health Service Cuts Are Contributing To The Mental Health Crisis,2,0,
Sorry limited text his contribution have Dave lives even snopes feels he was never considered racist until Hillary said it.,0,0,
No movement of security force vehicle on Kashmir highway today: Police,1,0,
Dear @realdonaldtrump Steve Bannon rumoured to leak to Canadian news source.,2,0,
#Travel: M18 South Yorkshire lane closed after crash,1,1,
"#MALAYSIYA NEWS - Form Four Student In Kulim Bullied And Beaten By 20 Schoolmates, Causing Spinal Cord Injuries -……",1,0,
Search for suspect underway as police find gunshot victim in South El Monte,1,1,
"Karma is showing its power, just look at those countries where animals are tortured and killed in barbaric ways, we…",0,0,
"UNITED STATES congratulates President Uhuru on his re-election, asks Kenyans to refrain from violence and resolve",2,2,
Man convicted of raping and murdering 5-year-old is executed in Yemen [NRT],1,0,
Lyle Shelton endorses American hate group that targets LGBTI people:,2,0,
Africa: Agriculture Forestry and Fisheries Update Report On Hpai H5n8 Outbreak in South Africa - #Africa #news,2,1,
In the antebellum American South a white American just bought an enslaved person's grandchild.,0,0,
burn bibles= no crime but when former soldier set fire to a Koran in Carlisle After seeing Muslims burn rememberanc…,0,0,
4 years since Mick Deane was killed by a military sniper as he filmed the Egyptian army shamefully slaughtering their own people #Rabaa,0,0,
"Telangana woman gave a statement to police in favour of a Dalit farmer, pays price: fine on anyone who speaks to her",1,0,
NEWS 5 ALERT UPDATE: CSPD says officer-involved shooting is deadly. No officers were injured.…,1,1,
08-15 #TomCruise's Pablo Escobar movie's producers being sued over pilot death #TomCruise,1,1,
Editor-In-Chief of The New York Times: Hillary To Be Indicted On Criminal Charges - @NYT HILLARY WILL BE INDICTED WOW,2,1,
Trump year 2000 on KKK. He is not and never has been racist. This is a story made up by MSM agenda. Watch it,0,1,
#1 thing @realDonaldTrump can do to address the opioid crisis: access to buprenorphine & methadone by @maiasz,1,0,
Black Trump Supporter Owns Former Clinton Staffer On CNN (VIDEO) #arnews1936 #feedly,0,0,
"BREAKING: Jury sides with Taylor Swift in groping lawsuit, orders fired radio host to pay the pop star a symbolic $1.",2,2,
